mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,DV_exact,wilc_CitricAcid,resp_binCitricAcid,sign_binCitricAcid,sign_CitricAcid,latCitricAcid,resp_CitricAcid,wilc_NaCl,resp_binNaCl,sign_binNaCl,sign_NaCl,latNaCl,resp_NaCl,wilc_Quinine,resp_binQuinine,sign_binQuinine,sign_Quinine,latQuinine,resp_Quinine,wilc_Sucrose,resp_binSucrose,sign_binSucrose,sign_Sucrose,latSucrose,resp_Sucrose,wilc_Cold,resp_binCold,sign_binCold,sign_Cold,latCold,resp_Cold,wilc_Hot,resp_binHot,sign_binHot,sign_Hot,latHot,resp_Hot,95% shuffle,flag_Taste,SVM_Taste,SVM_Taste_95%_shuffle,flag_Temp,SVM_Temp,SVM_Temp_95%_shuffle,AnovaTasteRoom,SI,PI,AnovaTemp,PI_overtime
CB341,M,30723,tetrodes,taste_room_and_temp,31,10.80028488,15.13925234,TRUE,0,0,0,none,-7.500900901,0.825,-0.228078358,waveforms_31.npy,,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,103,1,"[0.0009765625, 0.0009765625, 0.001953125, 0.0029296875]","[1, 1, 1, 0]","[-1, -1, -1]",-1,165,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,71,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,91,1,"[3.814697265625e-06, 0.0017947616037521422, 0.025178136653355263, 0.0009478968194107085]","[1, 1, 0, 1]","[-1, 1, 1]",-1,45,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,167,1,0.3352,TRUE,0.412,0.3352,TRUE,0.893846154,0.663230769,1,0.110512129,-0.030880124,1,"[-0.03989095873888476, 0.042009408077543046, 0.036972787910975774, -0.05330486752912911, -0.037808703201288096, -0.004108486551140572, -0.13260460829986104, 0.10109611687136877, 0.3988706423828835, -0.24296873066536884, -0.2620354252580057, -0.24623824254889704, -0.2405884649219303, -0.12105228197773099, -0.25299317356262074, -0.11131196790898834, -0.41713879010665966, -0.010651290351934017, -0.03839839178995569, -0.17359809999209433, -0.19245974964963652]"
CB341,M,30723,tetrodes,taste_room_and_temp,39,0.632419922,22.18462589,TRUE,0.900215121,0.001080137,2,none,-14.34939516,0.675,-0.316535433,waveforms_39.npy,,"[0.5929800980174267, 0.16347891095622624, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.5929800980174267, 0.6759180119144397, 0.5929800980174267, 0.5929800980174267]",[],"[0, 0, 0, 0]",0,,0,"[0.5929800980174267, 0.3197670634951788, 1.0, 0.5929800980174267]",[],"[0, 0, 0, 0]",0,,0,"[0.41512339115542807, 0.4062816941175521, 0.6647225576446822, 0.9658953114150263]",[],"[0, 0, 0, 0]",0,,0,"[0.49390532906155893, 0.9824304503697668, 0.9824304503697668, 0.6698153575994166]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB341,M,30723,tetrodes,taste_room_and_temp,41,0.789579783,8.79804408,TRUE,0.288758883,0.000540068,1,none,-4.297177419,0.75,-0.274004684,waveforms_41.npy,,"[0.5772634476440937, 0.3197670634951788, 0.3197670634951788, 0.3197670634951788]",[],"[0, 0, 0, 0]",0,,0,"[0.33628879040286896, 0.5556004413902909, 0.5556004413902909, 0.49690584756476786]",[],"[0, 0, 0, 0]",0,,0,"[0.15117423597492008, 0.02070027372641723, 0.02070027372641723, 0.043853680265441376]",[],"[0, 0, 0, 0]",0,,0,"[0.8547576063211065, 0.3923942974889111, 0.46404283104487287, 0.1755543027732298]",[],"[0, 0, 0, 0]",0,,0,"[0.25404623515019253, 0.8697572877977685, 0.21364543477075582, 0.15653606494036112]",[],"[0, 0, 0, 0]",0,,0,"[0.39125953014213277, 0.5614053184880258, 0.19432005203439717, 0.06430934360903878]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB342,F,30623,tetrodes,taste_room_and_temp,4,4.720657377,12.20307891,TRUE,0.015754492,0.001053248,2,none,-3.065294772,1.1,-0.155979203,waveforms_4.npy,,"[0.5772634476440937, 1.0, 0.6501101222333465, 0.31327766284519865]",[],"[0, 0, 0, 0]",0,,0,"[0.08187649498305974, 0.08187649498305974, 0.21708895076623158, 0.15859304339099767]",[],"[0, 0, 0, 0]",0,,0,"[0.16370597983289548, 0.16347891095622624, 0.36030781501341325, 0.41033693792365633]",[],"[0, 0, 0, 0]",0,,0,"[0.5556004413902909, 0.5774686624272996, 0.16347891095622624, 0.16347891095622624]",[],"[0, 0, 0, 0]",0,,0,"[0.004736775841555332, 0.0005740128209016357, 0.05133589454610842, 0.4653465131675235]","[0, 1, 0, 0]",[-1],-1,277,1,"[0.31099697126585646, 0.0695821402473952, 0.06281829802780219, 0.11944812508640347]",[],"[0, 0, 0, 0]",0,,0,,,,,TRUE,0.666153846,0.626230769,,,,0,
CB342,F,30623,tetrodes,taste_room_and_temp,21,2.107549177,28.68964584,TRUE,0,0,0,none,-7.218383431,0.775,-0.175257732,waveforms_21.npy,,"[0.8546823502954114, 0.8917558535067943, 0.555397176284436, 0.38232472373840265]",[],"[0, 0, 0, 0]",0,,0,"[0.3197670634951788, 0.5772634476440937, 0.3197670634951788, 0.6844698210251553]",[],"[0, 0, 0, 0]",0,,0,"[0.5556004413902909, 0.314038932973563, 0.314038932973563, 0.5556004413902909]",[],"[0, 0, 0, 0]",0,,0,"[0.5929800980174267, 0.8547576063211065, 0.3200384755260307, 0.8205756821078568]",[],"[0, 0, 0, 0]",0,,0,"[0.2701444560474656, 0.6984658455500399, 0.057389158112519593, 0.16051263918459968]",[],"[0, 0, 0, 0]",0,,0,"[0.5907614913355496, 0.6060076242827024, 0.5045111458334666, 0.42925415514795606]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB342,F,30623,tetrodes,taste_room_and_temp,23,8.248511435,23.52945802,TRUE,0,0,0,none,-4.182653743,0.7,-0.135643564,waveforms_23.npy,,"[0.0009765625, 0.0009765625, 0.0029296875, 0.013671875]","[1, 1, 0, 0]","[-1, 1]",-1,52,1,"[0.0048828125, 0.0037702922077392283, 0.0009765625, 0.003822353727134716]","[0, 0, 1, 0]",[-1],-1,461,1,"[0.0037530309132954754, 0.008521423648313263, 0.123046875, 0.7548354774537738]",[],"[0, 0, 0, 0]",0,,0,"[0.009707096632202603, 0.007556085226081714, 0.005012287145488675, 0.0029296875]",[],"[0, 0, 0, 0]",0,,0,"[3.814697265625e-06, 1.9073486328125e-05, 0.0006841694979445709, 0.0006098789460794056]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,234,1,"[0.000248845917394308, 0.00024297112267039451, 0.0002075015940618331, 0.00024715696096028954]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,0,1,0.338733333,TRUE,0.629333333,0.338733333,TRUE,0.893846154,0.624615385,1,0.429552239,0.081414229,1,"[0.11957034623047905, -0.08736569376363934, -0.08228056789478655, -0.0026954243174382025, -0.10675411966526879, 0.09484227057017758, 0.07280842681163631, -0.04942291731831641, -0.035347499778740965, 0.12235447218896453, -0.007899058438295636, 0.7175116194340861, 0.6247146901467786, 0.26336601761913225, 0.3009365392537308, 0.49256623156408724, 0.33351365458146764, 0.17856391968112123, 0.21891521520468876, 0.14666281256898822, 0.5042103846472714]"
CB342,F,30623,tetrodes,taste_room_and_temp,26,0.536629838,14.60619183,TRUE,0,0,0,none,-5.522452346,0.75,-0.247244094,waveforms_26.npy,,"[1.0, 1.0, 0.5929800980174267, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 0.6698153575994166, 1.0, 0.6698153575994166]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB342,F,30623,tetrodes,taste_room_and_temp,31,1.796314404,6.270535345,TRUE,0.217607904,0.002106496,4,none,-2.007635468,1.025,-0.202443281,waveforms_31.npy,,"[0.2604310745878562, 0.6864295346948959, 0.16052618695163845, 0.26115455974183277]",[],"[0, 0, 0, 0]",0,,0,"[0.0586742370624976, 0.389739660559553, 0.011496139822287725, 0.011496139822287725]",[],"[0, 0, 0, 0]",0,,0,"[0.17840447691734174, 0.2787618919112147, 0.12665781706240045, 0.446186414969437]",[],"[0, 0, 0, 0]",0,,0,"[0.021357865441130323, 0.048419308362653554, 0.12665781706240045, 0.043219879310638844]",[],"[0, 0, 0, 0]",0,,0,"[0.07455806838444547, 0.12757112072617793, 0.07455806838444547, 0.1381057172247833]",[],"[0, 0, 0, 0]",0,,0,"[0.00039283764388483867, 0.00024214019786397345, 0.0003280814106882623, 0.00023072370549381238]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,71,1,,,,,FALSE,0.6,0.607230769,,,,1,
CB342,F,30623,tetrodes,taste_room_and_temp,33,19.09643885,7.52051249,TRUE,0.028400541,0.031070815,59,none,-5.943609023,0.175,-0.369905956,waveforms_33.npy,,"[0.0009765625, 0.0009765625, 0.009765625, 0.0029296875]","[1, 1, 0, 0]","[1, 1]",1,3,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,100,1,"[0.0009765625, 0.0048828125, 0.001953125, 0.0185546875]","[1, 0, 1, 0]","[-1, 1]",-1,66,1,"[0.0009765625, 0.0029296875, 0.013671875, 0.0048828125]","[1, 0, 0, 0]",[1],1,226,1,"[3.814697265625e-06, 3.814697265625e-06, 7.62939453125e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,15,1,"[3.814697265625e-05, 0.0001068115234375, 0.0001068115234375, 0.0004908848906853448]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,137,1,0.324133333,FALSE,0.216,0.324133333,TRUE,0.692307692,0.620076923,1,0.119091467,0.081414229,1,"[-0.012961842504895849, -0.06313102208174587, -0.02149091128684255, 0.06669137449867235, -0.07846038235053689, -0.012117485422728946, -0.11520228777562835, -0.12272920026139528, -0.006939201586038529, -0.013932790031544406, -0.03264867123578356, 0.007209836566749672, 0.012137708014424209, 0.051977055097951086, -0.05864743678844103, 0.03731170843735718, 0.13019743880476542, -0.06562991884917779, -0.00489599995230898, 0.040143798495616764, 0.018205964496572247]"
CB342,F,30623,tetrodes,taste_room_and_temp,68,1.614102506,5.806494929,TRUE,0.202133553,0.001579872,3,0,-2.223387097,0.875,-0.212662338,waveforms_68.npy,,"[0.30050874845239084, 0.4429630527620497, 0.28313087066234666, 0.7205147871362552]",[],"[0, 0, 0, 0]",0,,0,"[0.08203664585103046, 0.5291833017086197, 0.9285158725203734, 0.8219212649659374]",[],"[0, 0, 0, 0]",0,,0,"[0.42013061021367837, 0.5318647439434563, 0.6877650910127668, 0.42175552600055566]",[],"[0, 0, 0, 0]",0,,0,"[0.28313087066234666, 0.18835309711379555, 0.3701345124669646, 0.07915987068514166]",[],"[0, 0, 0, 0]",0,,0,"[0.1272481248238091, 0.08846815910309923, 0.7148041663332573, 0.47615062648316686]",[],"[0, 0, 0, 0]",0,,0,"[0.11235444553678697, 0.020040207707824005, 0.021349126585805206, 0.0361137041868785]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB342,F,30723,tetrodes,taste_room_and_temp,5,17.82055844,5.545025287,TRUE,0.036598162,0.034867688,66,none,-1.123992413,0.175,-0.221115538,waveforms_5.npy,,"[0.001953125, 0.001953125, 0.0068359375, 0.0048828125]","[1, 1, 0, 0]","[-1, 1]",-1,70,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,112,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, 1, -1]",-1,104,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,57,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,71,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 7.62939453125e-06]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,132,1,0.3496,FALSE,0.326666667,0.3496,FALSE,0.629230769,0.637307692,1,0.179442509,0.104048717,1,"[0.09250287898330474, -0.1279318499321987, -0.012346306295185683, 0.12648414710911965, -0.004246310022826771, -0.027728537779664914, 0.07122750928836782, -0.061392510274519196, -0.03733791566995351, -0.08844091674906823, 0.02629695229046186, -0.015853375563042116, -0.014745214255352634, -0.08429898778707845, -0.14329844257524693, 0.0753889039154747, 0.2665097925257255, -0.01913276903947686, 0.2602420869240253, -0.20892842020166397, 0.015009662650565428]"
CB342,F,30723,tetrodes,taste_room_and_temp,6,4.222160056,14.39451037,TRUE,0,0,0,none,-3.493993326,0.95,-0.168113654,waveforms_6.npy,,"[1.0, 0.5929800980174267, 0.5929800980174267, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.15199599099260783, 0.0797677898762725, 0.041749199069792214, 0.041644602248798485]",[],"[0, 0, 0, 0]",0,,0,"[0.16370597983289548, 0.314038932973563, 0.7513383680070717, 0.8573200803064944]",[],"[0, 0, 0, 0]",0,,0,"[0.314038932973563, 0.314038932973563, 0.16347891095622624, 0.16347891095622624]",[],"[0, 0, 0, 0]",0,,0,"[0.17863182550661294, 0.9350467151964981, 0.8230273108571813, 0.5970969993860396]",[],"[0, 0, 0, 0]",0,,0,"[0.00474971311106367, 0.012949955840085743, 0.16714353952871053, 0.015157971263693466]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB342,F,30723,tetrodes,taste_room_and_temp,25,22.17532137,9.092018407,TRUE,0.035094915,0.051773234,98,none,-2.741143048,0.3,-0.35161744,waveforms_25.npy,,"[0.0009765625, 0.0009765625, 0.0009765625, 0.003822353727134716]","[1, 1, 1, 0]","[1, 1, 1]",1,206,1,"[0.0009765625, 0.0029296875, 0.0009765625, 0.0038398001324249933]","[1, 0, 1, 0]","[1, -1]",1,192,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,43,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,187,1,"[3.814697265625e-06, 0.00021115553014512244, 0.00014102986074407233, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,176,1,"[3.814697265625e-06, 7.62939453125e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,44,1,0.338933333,TRUE,0.536,0.338933333,FALSE,0.490769231,0.640461538,1,0.2562249,0.104048717,1,"[-0.006622613375010369, -0.04271442388910199, 0.04437285154297678, -0.011561208710427096, 0.07180898148659326, -0.05443436583113695, 0.19664451991775084, -0.024652880492076895, -0.06714618487791724, -0.08441043478752608, -0.014176207295433674, -0.01569315691033535, 0.1809431968238333, 0.03190866845382878, 0.017527225708960176, -0.019870164324757134, -0.08026903854190681, -0.12507207656635777, -0.04765508990216255, -0.06175238389061499, -0.3034772345955758]"
CB342,F,30723,tetrodes,taste_room_and_temp,55,9.804688249,11.80323357,TRUE,0.003663704,0.001056597,2,none,-2.023423423,0.6,-0.125220459,waveforms_55.npy,,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,54,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,12,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0037702922077392283]","[1, 1, 1, 0]","[1, 1, 1]",1,0,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,208,1,"[0.00014147033178430786, 1.1444091796875e-05, 0.00014102986074407233, 0.0001412499680457684]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,197,1,"[0.00202178955078125, 0.00026702880859375, 0.00020742463175347936, 0.00042329447332512107]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,70,1,0.323,TRUE,0.594666667,0.323,TRUE,0.653846154,0.647769231,1,0.320731707,0.104048717,0,"[-0.04206683858100746, -0.0008340285503484236, -0.03674265356368872, -0.088882870129047, -0.002367802372917227, -0.14384103622589045, 0.10674603718186154, 0.2708313820999252, -0.10638060113599601, 0.29298712468147414, 0.6513000706244451, 0.08623467792145745, 0.3389275645495927, 0.40119029243802173, 0.612517446159836, 0.7513708408388421, 0.44431074506969787, 0.9737016390874943, 0.26933293378358464, 0.49713664920058803, 0.3004443240656322]"
CB342,F,30723,tetrodes,taste_room_and_temp,57,7.364478376,8.54941694,TRUE,0.032469379,0.005282983,10,none,-2.576394194,0.975,-0.270516717,waveforms_57.npy,,"[0.9622331847310976, 0.5772634476440937, 0.8917558535067943, 0.3200384755260307]",[],"[0, 0, 0, 0]",0,,0,"[0.5929800980174267, 0.5929800980174267, 0.9622331847310976, 0.9622331847310976]",[],"[0, 0, 0, 0]",0,,0,"[0.16347891095622624, 0.16347891095622624, 0.5586165375737409, 0.16347891095622624]",[],"[0, 0, 0, 0]",0,,0,"[0.5929800980174267, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 0.1345255075435559, 0.0002779097346381308]","[0, 0, 0, 1]",[1],1,761,1,"[0.22897890285833644, 0.7448674731106586, 0.052754487896347825, 0.012097808124833256]",[],"[0, 0, 0, 0]",0,,0,,,,,TRUE,0.790769231,0.635692308,,,,1,
CB343,F,30623,tetrodes,taste_room_and_temp,6,6.131364053,30.69424499,TRUE,0,0,0,none,-7.157364341,0.7,-0.194724054,waveforms_6.npy,,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,64,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,161,1,"[0.0009765625, 0.001953125, 0.0009765625, 0.003718647103715483]","[1, 1, 1, 0]","[1, 1, -1]",1,143,1,"[0.0009765625, 0.0048828125, 0.0048828125, 0.0009765625]","[1, 0, 0, 1]","[1, 1]",1,162,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,36,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,37,1,0.313333333,TRUE,0.518666667,0.313333333,TRUE,0.636923077,0.592461538,0,0.338333333,-0.00308478,1,"[-0.01221227600353747, 0.008498634721462672, -0.006167479078975691, -0.0747953542027818, -0.003533583611546154, -0.009009252751339347, 0.055569851154810834, -0.0022246977747709257, -0.015937604265224434, -0.1586511602567463, -0.13795861543609733, -0.08522599061928532, -0.0013422826853344283, -0.20476095440188924, -0.21268573761248366, -0.4233524582015181, -0.038148877025322936, -0.13343947241100884, -0.5008971907383856, -0.14145439684956174, -0.329330502244388]"
CB343,F,30623,tetrodes,taste_room_and_temp,8,16.32601433,12.6470462,TRUE,0.032643761,0.026102481,48,none,-2.502744372,0.275,-0.2492276,waveforms_8.npy,,"[0.001953125, 0.0068359375, 0.001953125, 0.0037530309132954754]","[1, 0, 1, 0]","[1, -1]",1,0,1,"[0.018292801755021484, 0.012703773505661606, 0.009562829992513398, 0.011197738894413023]",[],"[0, 0, 0, 0]",0,,0,"[0.00749660622116921, 0.01115761563576698, 0.0537109375, 0.036578478167900295]",[],"[0, 0, 0, 0]",0,,0,"[0.0537109375, 0.0029296875, 0.020669388134972867, 0.0244140625]",[],"[0, 0, 0, 0]",0,,0,"[0.01014708000575274, 0.0024618882789276876, 0.0006928772212816038, 0.0018289935172370504]","[0, 1, 1, 1]","[-1, -1, -1]",-1,0,1,"[0.020412445068359375, 0.022777681489551418, 0.025385959000982946, 0.020412445068359375]",[],"[0, 0, 0, 0]",0,,0,0.325666667,FALSE,0.133333333,0.325666667,TRUE,0.803076923,0.638692308,1,0.118927973,-0.00308478,1,"[-0.006993120987369983, -0.004803110902719773, -0.033135149849520304, -0.01971120708291592, -0.031993854337641875, -0.0030487899340593955, 0.10930011366190634, 0.029081209300841557, -0.11992057480100313, -0.02104753458352665, 0.08004270767353658, 0.2520817408065639, -0.011914781416492076, -0.003053444604089739, 0.05893177837633537, -0.026144865147848084, 0.0658465657975863, -0.05530493577198514, -0.07896025178113708, -0.04369914951483342, -0.006849422179080935]"
CB343,F,30623,tetrodes,taste_room_and_temp,12,0.882590143,36.98933052,TRUE,0.232702556,0.000543802,1,none,-13.42883065,0.75,-0.267128028,waveforms_12.npy,,"[0.04154006700988516, 0.041644602248798485, 0.07915987068514166, 0.0797677898762725]",[],"[0, 0, 0, 0]",0,,0,"[0.36030781501341325, 0.31429216214942934, 0.16370597983289548, 0.31429216214942934]",[],"[0, 0, 0, 0]",0,,0,"[0.3197670634951788, 0.7101974349651314, 1.0, 0.7101974349651314]",[],"[0, 0, 0, 0]",0,,0,"[0.021357865441130323, 0.01087249525928087, 0.01087249525928087, 0.06223753043606619]",[],"[0, 0, 0, 0]",0,,0,"[0.6698153575994166, 0.6698153575994166, 1.0, 0.6698153575994166]",[],"[0, 0, 0, 0]",0,,0,"[0.41517995543164454, 0.6008188878754028, 0.6647595092675944, 0.7835893880893919]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB343,F,30623,tetrodes,taste_room_and_temp,19,2.063727413,35.24935394,TRUE,0.042561275,0.000543802,1,none,-15.06084538,0.75,-0.312008979,waveforms_19.npy,,"[0.07961580146011343, 0.2637911160789935, 0.1281878164589039, 0.0797677898762725]",[],"[0, 0, 0, 0]",0,,0,"[0.08780141825756142, 0.04887155701805232, 0.02168957355906645, 0.07961580146011343]",[],"[0, 0, 0, 0]",0,,0,"[0.2604310745878562, 0.25922102146977344, 0.4736101517876117, 0.2955633539301409]",[],"[0, 0, 0, 0]",0,,0,"[0.1276145545489556, 0.01179278550601242, 0.00649558625717902, 0.01002740743087652]",[],"[0, 0, 0, 0]",0,,0,"[0.011497805569002397, 0.09618742132928024, 0.0562051704674625, 0.0562051704674625]",[],"[0, 0, 0, 0]",0,,0,"[0.04327566867335416, 0.011446307751267263, 0.020496096943853896, 0.04327566867335416]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB343,F,30623,tetrodes,taste_room_and_temp,22,34.21545853,14.64375917,TRUE,0.021832008,0.076676038,141,none,-2.167040816,0.275,-0.218623482,waveforms_22.npy,,"[0.0048828125, 0.013671875, 0.0009765625, 0.0038398001324249933]","[0, 0, 1, 0]",[-1],-1,568,1,"[0.001953125, 0.001953125, 0.0048828125, 0.001953125]","[1, 1, 0, 1]","[1, 1, 1]",1,132,1,"[0.0009765625, 0.001953125, 0.0029296875, 0.001953125]","[1, 1, 0, 1]","[1, 1, 1]",1,83,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,182,1,"[7.62939453125e-06, 7.2479248046875e-05, 7.2479248046875e-05, 7.62939453125e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,180,1,"[3.814697265625e-06, 3.814697265625e-06, 0.0001419118292960277, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,0,1,0.355133333,FALSE,0.253333333,0.355133333,TRUE,0.638461538,0.609230769,0,0.038418079,-0.00308478,1,"[0.09398752548555642, 0.03101023674256037, -0.0072073320010923175, -0.004003223946870568, -0.007353073694847792, 0.0028694424279527356, -0.028545899122606577, 0.03261730492383094, 0.0024691370569212, 0.14133221226075757, -0.03605164695067187, 0.08048725091268655, -0.09652100753420903, -0.012186983239791699, -0.018239104301204963, 0.10049601683669011, 0.1007344472690441, 0.1277676879077726, -0.03890442902923391, -0.000813669829687641, -0.027249267313055152]"
CB343,F,30623,tetrodes,taste_room_and_temp,25,3.676099424,13.77390147,TRUE,0.040240749,0.001631405,3,none,-3.532479848,0.95,-0.27203482,waveforms_25.npy,,"[0.49712639653199975, 0.5042472688196367, 0.28504940740261275, 0.8578164901796184]",[],"[0, 0, 0, 0]",0,,0,"[0.8235829972880429, 0.4229080373524843, 0.12665781706240045, 0.12780570717341214]",[],"[0, 0, 0, 0]",0,,0,"[0.41989738471895155, 0.5913195290659061, 0.8926305484913659, 0.3845766343083231]",[],"[0, 0, 0, 0]",0,,0,"[0.7887558424698211, 0.9289423625149966, 0.3229923130233683, 0.17993004081828634]",[],"[0, 0, 0, 0]",0,,0,"[0.44618274642923283, 0.24857681948311516, 0.9675736615604844, 0.9837885034760048]",[],"[0, 0, 0, 0]",0,,0,"[0.1346590665228027, 0.24541071910375722, 0.5615315709302142, 0.788941143832842]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB343,F,30623,tetrodes,taste_room_and_temp,32,1.220834794,10.51820905,TRUE,0,0,0,none,-2.829412408,0.75,-0.237851662,waveforms_32.npy,,"[0.043853680265441376, 0.09597088613776864, 0.07277403801184654, 0.17774870451995106]",[],"[0, 0, 0, 0]",0,,0,"[0.5774686624272996, 0.3200384755260307, 0.8562385953808652, 0.8547576063211065]",[],"[0, 0, 0, 0]",0,,0,"[0.3200384755260307, 0.9634992482974873, 0.683245447926461, 0.4642766295724905]",[],"[0, 0, 0, 0]",0,,0,"[0.22090871836440507, 0.3222587853142419, 0.04909798160926559, 0.7531657532601974]",[],"[0, 0, 0, 0]",0,,0,"[0.7288003238830699, 0.4806563170078292, 0.3208445148531701, 0.32041234793950846]",[],"[0, 0, 0, 0]",0,,0,"[0.6698153575994166, 0.7288309016386314, 0.9824304503697668, 0.9824304503697668]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
CB343,F,30623,tetrodes,taste_room_and_temp,33,1.02017197,18.04107213,TRUE,0.522509004,0.001631405,3,none,-7.916880499,0.75,-0.285892634,waveforms_33.npy,,"[0.22794492734631167, 0.043219879310638844, 0.060725896627931646, 0.03947098375148521]",[],"[0, 0, 0, 0]",0,,0,"[0.004947560496579222, 0.027481176619152805, 0.004883305352463495, 0.007378382369173517]",[],"[0, 0, 0, 0]",0,,0,"[0.049211268101918386, 0.021956318572859897, 0.060725896627931646, 0.021956318572859897]",[],"[0, 0, 0, 0]",0,,0,"[0.33654191065042094, 0.18858030260337766, 0.08155620037935116, 0.08155620037935116]",[],"[0, 0, 0, 0]",0,,0,"[0.2419260825403139, 0.13542037907941545, 0.804469107656802, 0.6782698080922764]",[],"[0, 0, 0, 0]",0,,0,"[0.2262232476057746, 0.29599117179494616, 0.3147269201655377, 0.18061786100020172]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,,
